date,selection,odds,result,spread_line,spread_odds,spread_result,ou_line,ou_odds,ou_result,total_points,location
2012-11-16,Minnesota,-105.75,0,0.33,-109.0,-8.33,185.33,-109.17,18.669999999999987,204.0,home
2012-11-16,Atlanta,-127.5,1,-2.08,-110.0,18.08,188.75,-110.0,19.25,208.0,away
2012-11-16,Memphis,-256.0,1,-6.08,-108.17,16.08,190.83,-109.83,9.169999999999987,200.0,home
2012-11-16,New York,218.2,0,6.08,-110.17,-16.08,190.83,-108.5,9.169999999999987,200.0,away
2012-11-16,Sacramento,109.5,0,2.08,-108.33,-18.08,188.75,-108.33,19.25,208.0,home
2012-11-16,Portland,-125.0,1,-2.0,-110.83,4.0,198.0,-109.5,38.0,236.0,home
2012-11-16,Houston,109.5,0,2.0,-105.83,-4.0,198.0,-107.17,38.0,236.0,away
2012-11-16,Phoenix,416.6,0,9.42,-109.83,-21.42,201.58,-108.83,14.419999999999987,216.0,away
2012-11-16,L.A. Lakers,-525.0,1,-9.42,-106.83,21.42,201.58,-107.83,14.419999999999987,216.0,home
2012-11-16,Golden State,-109.25,1,-0.33,-107.67,8.33,185.33,-107.5,18.669999999999987,204.0,away
2012-11-17,Charlotte,111.4,0,4.33,-109.17,-11.33,191.25,-108.83,-10.25,181.0,home
2012-11-17,Boston,-325.0,1,-7.17,-108.33,25.17,187.58,-108.33,8.419999999999987,196.0,home
2012-11-17,L.A. Clippers,-174.0,1,-3.83,-110.0,24.83,191.0,-108.67,-10.0,181.0,home
2012-11-17,Chicago,138.2,0,3.83,-108.33,-24.83,191.0,-109.67,-10.0,181.0,away
2012-11-17,Washington,2.8,0,1.42,-108.0,-8.42,189.08,-109.67,-30.080000000000013,159.0,home
2012-11-17,Utah,-40.0,1,-1.42,-110.33,8.42,189.08,-108.67,-30.080000000000013,159.0,away
2012-11-17,Toronto,274.6,0,7.17,-108.33,-25.17,187.58,-108.33,8.419999999999987,196.0,away
2012-11-17,Memphis,-149.0,1,-4.33,-107.5,11.33,191.25,-107.83,-10.25,181.0,away
2012-11-17,Dallas,145.5,1,2.83,-107.17,5.17,199.08,-108.33,-1.0800000000000125,198.0,away
2012-11-17,New Orleans,283.8,0,7.17,-107.5,-11.17,191.42,-108.67,38.58000000000001,230.0,away
2012-11-17,Miami,-266.0,1,-6.08,-107.17,15.08,202.83,-107.83,-17.830000000000013,185.0,away
2012-11-17,San Antonio,-285.0,1,-6.42,-109.33,32.42,201.5,-107.0,24.5,226.0,home
2012-11-17,Phoenix,231.2,0,6.08,-109.5,-15.08,202.83,-108.83,-17.830000000000013,185.0,home
2012-11-17,Denver,245.2,0,6.42,-107.33,-32.42,201.5,-109.67,24.5,226.0,away
2012-11-17,Cleveland,-166.25,0,-2.83,-109.83,-5.17,199.08,-108.33,-1.0800000000000125,198.0,home
2012-11-17,Milwaukee,-335.0,1,-7.17,-109.17,11.17,191.42,-108.0,38.58000000000001,230.0,home
2012-11-18,Sacramento,142.4,0,3.58,-109.0,-12.58,192.5,-107.17,-3.5,189.0,home
2012-11-18,Cleveland,234.4,0,6.25,-111.17,-13.25,189.83,-107.83,-24.830000000000013,165.0,away
2012-11-18,New York,-319.0,1,-7.17,-108.33,19.17,185.92,-109.5,-21.919999999999987,164.0,home
2012-11-18,Indiana,268.8,0,7.17,-108.33,-19.17,185.92,-107.17,-21.919999999999987,164.0,away
2012-11-18,Toronto,-169.2,1,-4.25,-108.83,15.25,187.5,-107.83,-4.5,183.0,home
2012-11-18,Orlando,150.0,0,4.25,-109.5,-15.25,187.5,-110.5,-4.5,183.0,away
2012-11-18,Philadelphia,-269.0,1,-6.25,-105.5,13.25,189.83,-108.83,-24.830000000000013,165.0,home
2012-11-18,Brooklyn,-159.4,1,-3.58,-107.67,12.58,192.5,-109.5,-3.5,189.0,away
2012-11-18,Houston,287.6,0,7.17,-109.0,-18.17,205.75,-107.17,21.25,227.0,away
2012-11-18,Golden State,451.0,0,9.58,-107.83,-19.58,197.75,-108.67,30.25,228.0,away
2012-11-18,Detroit,153.0,1,4.08,-108.0,15.92,188.58,-109.17,-2.5800000000000125,186.0,home
2012-11-18,Boston,-170.2,0,-4.08,-108.67,-15.92,188.58,-107.5,-2.5800000000000125,186.0,away
2012-11-18,Portland,-127.5,1,-1.5,-110.67,9.5,191.33,-109.17,4.6699999999999875,196.0,home
2012-11-18,Chicago,59.5,0,1.5,-107.67,-9.5,191.33,-109.17,4.6699999999999875,196.0,away
2012-11-18,L.A. Lakers,-341.0,1,-7.17,-107.67,18.17,205.75,-109.5,21.25,227.0,home
2012-11-18,Oklahoma City,-577.0,1,-9.58,-108.83,19.58,197.75,-108.0,30.25,228.0,home
2012-11-19,Milwaukee,-187.6,0,-4.25,-106.67,0.25,196.83,-108.83,3.1699999999999875,200.0,away
2012-11-19,Orlando,510.25,0,10.0,-107.17,-19.0,186.17,-107.83,-33.16999999999999,153.0,away
2012-11-19,Indiana,-151.4,1,-3.0,-106.67,10.0,179.83,-109.67,5.1699999999999875,185.0,away
2012-11-19,Washington,134.6,0,3.0,-110.0,-10.0,179.83,-107.0,5.1699999999999875,185.0,home
2012-11-19,Atlanta,-644.25,1,-10.0,-109.5,19.0,186.17,-108.83,-33.16999999999999,153.0,home
2012-11-19,Utah,-262.0,1,-6.33,-108.67,17.33,196.83,-110.33,-3.8300000000000125,193.0,home
2012-11-19,Charlotte,166.0,1,4.25,-110.0,-0.25,196.83,-107.83,3.1699999999999875,200.0,home
2012-11-19,Dallas,-217.0,0,-5.17,-109.0,1.17,199.92,-107.17,6.0800000000000125,206.0,home
2012-11-19,Golden State,187.6,1,5.17,-107.67,-1.17,199.92,-109.5,6.0800000000000125,206.0,away
2012-11-19,San Antonio,-177.6,0,-4.58,-108.67,-0.41999999999999993,199.42,-108.5,-20.419999999999987,179.0,home
2012-11-19,Denver,251.6,1,6.83,-109.5,-1.83,196.0,-108.83,-7.0,189.0,away
2012-11-19,L.A. Clippers,160.0,1,4.58,-108.0,0.41999999999999993,199.42,-108.17,-20.419999999999987,179.0,away
2012-11-19,Houston,224.4,0,6.33,-110.5,-17.33,196.83,-108.0,-3.8300000000000125,193.0,away
2012-11-19,Memphis,-294.0,0,-6.83,-107.17,1.83,196.0,-107.83,-7.0,189.0,home
2012-11-20,Brooklyn,237.0,0,6.42,-108.83,-11.42,207.17,-109.67,-22.169999999999987,185.0,away
2012-11-20,L.A. Lakers,-273.0,1,-6.42,-108.17,11.42,207.17,-107.0,-22.169999999999987,185.0,home
2012-11-20,New York,-352.0,1,-7.33,-108.67,29.33,186.17,-109.33,-4.1699999999999875,182.0,away
2012-11-20,New Orleans,295.6,0,7.33,-108.83,-29.33,186.17,-108.17,-4.1699999999999875,182.0,home
2012-11-20,Toronto,196.2,0,5.67,-110.0,-13.67,183.5,-109.83,20.5,204.0,away
2012-11-20,Philadelphia,-232.0,1,-5.67,-108.33,13.67,183.5,-108.5,20.5,204.0,home
2012-11-21,Miami,-586.0,1,-9.5,-108.67,16.5,203.67,-109.33,15.330000000000013,219.0,home
2012-11-21,Toronto,121.25,0,2.25,-107.33,-3.25,192.17,-109.5,2.8300000000000125,195.0,away
2012-11-21,Orlando,-116.25,1,-1.33,-108.83,17.33,188.83,-107.5,-24.830000000000013,164.0,home
2012-11-21,Detroit,101.0,0,1.33,-107.83,-17.33,188.83,-109.17,-24.830000000000013,164.0,away
2012-11-21,Cleveland,162.0,1,4.5,-108.67,4.5,182.67,-109.17,-7.6699999999999875,175.0,home
2012-11-21,Charlotte,-137.0,1,-2.25,-109.33,3.25,192.17,-107.17,2.8300000000000125,195.0,home
2012-11-21,Philadelphia,-180.6,0,-4.5,-108.0,-4.5,182.67,-107.5,-7.6699999999999875,175.0,away
2012-11-21,New Orleans,301.0,0,7.42,-107.83,-15.42,181.5,-108.67,40.5,222.0,away
2012-11-21,Boston,101.0,0,1.67,-107.67,-13.67,193.42,-107.83,18.580000000000013,212.0,home
2012-11-21,San Antonio,-116.0,1,-1.67,-109.0,13.67,193.42,-108.83,18.580000000000013,212.0,away
2012-11-21,Atlanta,-563.0,1,-9.5,-108.83,10.5,185.33,-108.17,15.669999999999987,201.0,home
2012-11-21,Washington,442.8,0,9.5,-107.83,-10.5,185.33,-108.5,15.669999999999987,201.0,away
2012-11-21,Indiana,-358.0,1,-7.42,-108.83,15.42,181.5,-108.0,40.5,222.0,home
2012-11-21,Portland,114.5,0,2.17,-107.5,-29.17,201.42,-109.33,-0.4199999999999875,201.0,away
2012-11-21,Dallas,140.4,1,2.75,-107.5,0.25,194.0,-107.5,31.0,225.0,home
2012-11-21,New York,-157.4,0,-2.75,-109.17,-0.25,194.0,-109.17,31.0,225.0,away
2012-11-21,L.A. Clippers,144.0,0,3.75,-108.67,-9.75,198.17,-109.17,29.830000000000013,228.0,away
2012-11-21,Milwaukee,447.0,0,9.5,-109.67,-16.5,203.67,-109.0,15.330000000000013,219.0,away
2012-11-21,Chicago,104.75,0,1.17,-106.0,-5.17,192.17,-107.33,-10.169999999999987,182.0,away
2012-11-21,Minnesota,115.0,0,2.42,-109.5,-9.42,192.08,-109.17,2.9199999999999875,195.0,home
2012-11-21,Denver,-131.2,1,-2.42,-107.17,9.42,192.08,-107.5,2.9199999999999875,195.0,away
2012-11-21,Houston,-120.0,1,-1.17,-110.67,5.17,192.17,-109.33,-10.169999999999987,182.0,home
2012-11-21,Phoenix,-130.0,1,-2.17,-109.17,29.17,201.42,-107.33,-0.4199999999999875,201.0,home
2012-11-21,Sacramento,203.0,1,5.67,-107.5,10.33,204.75,-108.67,5.25,210.0,home
2012-11-21,Oklahoma City,-161.0,1,-3.75,-108.0,9.75,198.17,-107.5,29.830000000000013,228.0,home
2012-11-21,Golden State,-133.25,1,-2.25,-106.83,11.25,195.58,-109.17,-0.5800000000000125,195.0,home
2012-11-21,Brooklyn,117.75,0,2.25,-109.83,-11.25,195.58,-107.5,-0.5800000000000125,195.0,away
2012-11-21,L.A. Lakers,-234.0,0,-5.67,-109.17,-10.33,204.75,-108.0,5.25,210.0,away
2012-11-23,L.A. Clippers,-149.0,0,-2.83,-107.17,-7.17,194.83,-107.17,-32.83000000000001,162.0,away
2012-11-23,Toronto,104.5,0,1.67,-107.83,-2.67,191.5,-109.67,-10.5,181.0,away
2012-11-23,Indiana,172.4,0,4.5,-109.5,-11.5,190.75,-107.17,10.25,201.0,home
2012-11-23,Orlando,-185.2,1,-4.42,-108.83,8.42,184.67,-108.33,27.330000000000013,212.0,home
2012-11-23,Cleveland,164.4,0,4.42,-107.83,-8.42,184.67,-108.33,27.330000000000013,212.0,away
2012-11-23,Brooklyn,132.2,1,2.83,-109.5,7.17,194.83,-109.5,-32.83000000000001,162.0,home
2012-11-23,Oklahoma City,-144.0,0,-2.92,-106.5,-5.08,196.33,-109.17,11.669999999999987,208.0,away
2012-11-23,Detroit,-119.75,1,-1.67,-108.83,2.67,191.5,-107.0,-10.5,181.0,home
2012-11-23,Boston,127.4,1,2.92,-110.17,5.08,196.33,-107.5,11.669999999999987,208.0,home
2012-11-23,Charlotte,141.4,0,3.67,-109.5,-13.67,190.17,-107.67,1.8300000000000125,192.0,home
2012-11-23,San Antonio,-198.2,1,-4.5,-107.17,11.5,190.75,-109.5,10.25,201.0,away
2012-11-23,Atlanta,-158.4,1,-3.67,-107.17,13.67,190.17,-109.0,1.8300000000000125,192.0,away
2012-11-23,Minnesota,108.5,0,2.08,-107.83,-10.08,196.92,-110.17,1.0800000000000125,198.0,away
2012-11-23,L.A. Lakers,167.6,0,4.5,-107.5,-12.5,200.17,-109.83,3.8300000000000125,204.0,away
2012-11-23,Houston,160.6,1,4.33,-110.33,23.67,197.83,-107.5,36.16999999999999,234.0,home
2012-11-23,Denver,-262.0,1,-6.58,-110.67,17.58,201.17,-109.5,-8.169999999999987,193.0,home
2012-11-23,Golden State,224.4,0,6.58,-107.67,-17.58,201.17,-108.83,-8.169999999999987,193.0,away
2012-11-23,Sacramento,381.0,0,9.0,-110.0,-11.0,194.25,-108.33,11.75,206.0,away
2012-11-23,New York,-180.0,0,-4.33,-106.33,-23.67,197.83,-109.17,36.16999999999999,234.0,away
2012-11-23,Utah,-477.0,1,-9.0,-106.67,11.0,194.25,-108.33,11.75,206.0,home
2012-11-23,New Orleans,199.0,0,5.42,-107.83,-8.42,194.83,-108.0,24.169999999999987,219.0,away
2012-11-23,Portland,-126.25,1,-2.08,-110.5,10.08,196.92,-108.17,1.0800000000000125,198.0,home
2012-11-23,Memphis,-189.4,1,-4.5,-109.17,12.5,200.17,-106.83,3.8300000000000125,204.0,home
2012-11-23,Phoenix,-230.8,1,-5.42,-108.83,8.42,194.83,-108.67,24.169999999999987,219.0,home
2012-11-24,Atlanta,114.5,1,1.92,-106.0,9.08,188.58,-107.33,8.419999999999987,197.0,home
2012-11-24,Charlotte,166.2,1,4.25,-109.5,-2.25,188.25,-109.17,25.75,214.0,away
2012-11-24,Washington,-190.0,0,-4.25,-108.83,2.25,188.25,-109.17,25.75,214.0,home
2012-11-24,Milwaukee,-142.25,0,-2.75,-109.5,-4.25,192.92,-106.5,-13.919999999999987,179.0,home
2012-11-24,Oklahoma City,-183.0,1,-4.58,-108.0,11.58,191.42,-108.83,33.58000000000001,225.0,away
2012-11-24,Philadelphia,163.4,0,4.58,-108.67,-11.58,191.42,-107.83,33.58000000000001,225.0,home
2012-11-24,L.A. Clippers,-130.0,0,-1.92,-110.67,-9.08,188.58,-109.33,8.419999999999987,197.0,away
2012-11-24,Sacramento,-2.0,1,1.25,-109.17,9.75,195.5,-107.83,9.5,205.0,home
2012-11-24,Chicago,126.25,1,2.75,-107.17,4.25,192.92,-110.17,-13.919999999999987,179.0,away
2012-11-24,Dallas,104.5,0,1.33,-108.33,-27.33,205.08,-109.83,-1.0800000000000125,204.0,home
2012-11-24,L.A. Lakers,-119.75,1,-1.33,-108.33,27.33,205.08,-106.83,-1.0800000000000125,204.0,away
2012-11-24,Minnesota,130.4,0,3.08,-107.67,-14.08,196.83,-108.67,-15.830000000000013,181.0,away
2012-11-24,Cleveland,1671.25,0,14.92,-107.83,-16.92,197.0,-109.83,21.0,218.0,away
2012-11-24,Utah,-113.0,0,-1.25,-107.5,-9.75,195.5,-108.83,9.5,205.0,away
2012-11-24,Golden State,-149.2,1,-3.08,-110.67,14.08,196.83,-109.67,-15.830000000000013,181.0,home
2012-11-24,Miami,-3283.75,1,-14.92,-110.5,16.92,197.0,-108.5,21.0,218.0,home
2012-11-25,Detroit,619.5,0,10.83,-108.33,-31.83,189.92,-108.33,31.080000000000013,221.0,away
2012-11-25,Brooklyn,-350.0,1,-7.33,-110.5,20.33,194.33,-107.33,-11.330000000000013,183.0,home
2012-11-25,San Antonio,-258.0,1,-6.0,-110.0,11.0,196.08,-109.17,20.919999999999987,217.0,away
2012-11-25,New York,-818.75,1,-10.83,-108.33,31.83,189.92,-108.33,31.080000000000013,221.0,home
2012-11-25,Philadelphia,-168.2,1,-3.92,-108.67,6.92,194.42,-109.67,10.580000000000013,205.0,home
2012-11-25,Toronto,220.4,0,6.0,-108.33,-11.0,196.08,-109.17,20.919999999999987,217.0,home
2012-11-25,Phoenix,151.0,0,3.92,-108.0,-6.92,194.42,-107.83,10.580000000000013,205.0,away
2012-11-25,Orlando,185.2,0,5.17,-109.17,-11.17,188.92,-107.83,37.08000000000001,226.0,home
2012-11-25,Boston,-214.0,1,-5.17,-107.5,11.17,188.92,-108.83,37.08000000000001,226.0,away
2012-11-25,Denver,-648.0,1,-10.17,-107.5,28.17,194.5,-107.67,-8.5,186.0,home
2012-11-25,New Orleans,493.8,0,10.17,-109.17,-28.17,194.5,-109.0,-8.5,186.0,away
2012-11-25,Portland,296.0,0,7.33,-107.0,-20.33,194.33,-109.33,-11.330000000000013,183.0,away
2012-11-26,Brooklyn,-1.5,1,1.17,-108.33,5.83,192.67,-106.33,-7.6699999999999875,185.0,home
2012-11-26,New York,-113.5,0,-1.17,-108.33,-5.83,192.67,-110.33,-7.6699999999999875,185.0,away
2012-11-26,San Antonio,-304.0,1,-6.75,-105.67,32.75,194.92,-109.67,15.080000000000013,210.0,away
2012-11-26,Detroit,-105.25,1,0.33,-111.0,6.67,192.92,-108.67,16.080000000000013,209.0,home
2012-11-26,Portland,-109.75,0,-0.33,-106.0,-6.67,192.92,-108.0,16.080000000000013,209.0,away
2012-11-26,Chicago,-171.2,0,-4.17,-106.67,3.17,192.0,-108.33,-7.0,185.0,home
2012-11-26,Washington,259.0,0,6.75,-111.0,-32.75,194.92,-107.0,15.080000000000013,210.0,home
2012-11-26,Milwaukee,154.0,1,4.17,-110.0,-3.17,192.0,-108.33,-7.0,185.0,away
2012-11-26,Oklahoma City,-1008.75,1,-11.67,-109.33,56.67,200.92,-107.5,-17.919999999999987,183.0,home
2012-11-26,Charlotte,738.75,0,11.67,-107.33,-56.67,200.92,-109.17,-17.919999999999987,183.0,away
2012-11-26,Utah,-148.0,1,-3.0,-110.5,5.0,197.92,-107.33,10.080000000000013,208.0,home
2012-11-26,New Orleans,1176.25,1,13.25,-107.83,-6.25,189.5,-107.5,13.5,203.0,away
2012-11-26,L.A. Clippers,-1663.75,0,-13.25,-108.83,6.25,189.5,-109.17,13.5,203.0,home
2012-11-26,Denver,131.4,0,3.0,-106.17,-5.0,197.92,-109.33,10.080000000000013,208.0,away
2012-11-26,Cleveland,714.75,0,11.75,-108.33,-17.75,193.67,-109.0,-31.669999999999987,162.0,away
2012-11-26,Memphis,-948.75,1,-11.75,-108.33,17.75,193.67,-107.67,-31.669999999999987,162.0,home
2012-11-27,Dallas,128.6,0,2.75,-107.67,-4.75,192.5,-108.33,5.5,198.0,away
2012-11-27,Toronto,212.4,0,5.92,-109.0,-21.92,202.08,-108.83,15.919999999999987,218.0,away
2012-11-27,Philadelphia,-145.2,1,-2.75,-109.0,4.75,192.5,-108.33,5.5,198.0,home
2012-11-27,Cleveland,139.2,0,3.17,-110.5,-16.17,200.5,-108.67,-31.5,169.0,home
2012-11-27,Phoenix,-156.2,1,-3.17,-106.17,16.17,200.5,-108.0,-31.5,169.0,away
2012-11-27,Houston,-245.4,1,-5.92,-107.67,21.92,202.08,-107.83,15.919999999999987,218.0,home
2012-11-27,Sacramento,-115.25,0,-0.92,-110.17,-7.08,195.58,-108.33,-9.580000000000013,186.0,home
2012-11-27,L.A. Lakers,-434.0,0,-8.58,-106.83,6.58,196.0,-107.83,-40.0,156.0,home
2012-11-27,Indiana,352.2,1,8.58,-109.83,-6.58,196.0,-109.67,-40.0,156.0,away
2012-11-27,Minnesota,0.0,1,0.92,-106.5,7.08,195.58,-108.33,-9.580000000000013,186.0,away
2012-11-28,Detroit,-149.0,1,-2.75,-108.67,42.75,197.75,-107.83,-3.75,194.0,home
2012-11-28,Chicago,-256.0,1,-6.0,-108.83,29.0,189.92,-110.5,-10.919999999999987,179.0,home
2012-11-28,Washington,140.2,1,3.25,-111.0,-1.25,193.17,-108.17,-27.169999999999987,166.0,home
2012-11-28,Portland,-157.0,0,-3.25,-106.5,1.25,193.17,-108.5,-27.169999999999987,166.0,away
2012-11-28,Orlando,295.0,0,7.67,-109.33,-28.67,196.67,-109.17,2.3300000000000125,199.0,home
2012-11-28,San Antonio,-351.6,1,-7.67,-107.33,28.67,196.67,-107.5,2.3300000000000125,199.0,away
2012-11-28,Boston,-168.8,0,-3.67,-109.17,-8.33,189.75,-108.83,-11.75,178.0,home
2012-11-28,Brooklyn,151.6,1,3.67,-107.5,8.33,189.75,-107.83,-11.75,178.0,away
2012-11-28,Atlanta,-517.0,1,-9.42,-107.67,12.42,192.92,-108.0,-7.9199999999999875,185.0,home
2012-11-28,Charlotte,411.6,0,9.42,-109.0,-12.42,192.92,-108.67,-7.9199999999999875,185.0,away
2012-11-28,Phoenix,132.2,0,2.75,-108.0,-42.75,197.75,-108.83,-3.75,194.0,away
2012-11-28,Utah,-144.6,1,-3.08,-107.33,15.08,190.17,-108.0,-10.169999999999987,180.0,away
2012-11-28,Dallas,222.8,0,6.0,-107.83,-29.0,189.92,-106.17,-10.919999999999987,179.0,away
2012-11-28,Milwaukee,117.0,0,2.42,-110.67,-16.42,201.0,-106.83,-11.0,190.0,home
2012-11-28,New York,-132.5,1,-2.42,-106.0,16.42,201.0,-109.83,-11.0,190.0,away
2012-11-28,Memphis,-680.0,1,-10.42,-107.0,31.42,189.58,-108.67,-4.5800000000000125,185.0,home
2012-11-28,New Orleans,127.8,0,3.08,-109.33,-15.08,190.17,-108.67,-10.169999999999987,180.0,home
2012-11-28,Oklahoma City,-698.0,1,-10.25,-110.0,32.25,209.42,-109.5,8.580000000000013,218.0,home
2012-11-28,Houston,527.0,0,10.25,-106.67,-32.25,209.42,-107.17,8.580000000000013,218.0,away
2012-11-28,L.A. Clippers,-492.0,1,-9.0,-108.0,15.0,194.67,-107.83,1.3300000000000125,196.0,home
2012-11-28,Minnesota,394.6,0,9.0,-108.67,-15.0,194.67,-108.83,1.3300000000000125,196.0,away
2012-11-28,Toronto,515.8,0,10.42,-109.67,-31.42,189.58,-108.0,-4.5800000000000125,185.0,away
2012-11-29,Miami,-868.75,1,-12.08,-109.0,17.08,202.42,-107.5,2.5800000000000125,205.0,home
2012-11-29,San Antonio,641.0,0,12.08,-107.67,-17.08,202.42,-109.17,2.5800000000000125,205.0,away
2012-11-29,Golden State,-2.0,1,1.5,-109.5,-0.5,199.67,-109.83,11.330000000000013,211.0,home
2012-11-29,Denver,-113.0,0,-1.5,-107.17,0.5,199.67,-106.83,11.330000000000013,211.0,away
2012-11-30,Orlando,173.2,0,4.83,-107.83,-16.83,184.42,-107.5,-0.4199999999999875,184.0,home
2012-11-30,New York,-1196.5,1,-12.08,-109.17,33.08,190.17,-108.33,4.8300000000000125,195.0,home
2012-11-30,Portland,168.2,0,4.67,-107.67,-22.67,192.58,-107.83,-18.580000000000013,174.0,away
2012-11-30,Brooklyn,-199.0,1,-4.83,-108.83,16.83,184.42,-109.17,-0.4199999999999875,184.0,away
2012-11-30,Toronto,-146.25,1,-2.75,-107.67,6.75,199.25,-107.5,-1.25,198.0,home
2012-11-30,Philadelphia,-155.6,1,-3.67,-107.0,9.67,188.0,-108.33,14.0,202.0,away
2012-11-30,Charlotte,138.6,0,3.67,-109.67,-9.67,188.0,-108.33,14.0,202.0,home
2012-11-30,Phoenix,130.25,0,2.75,-109.0,-6.75,199.25,-109.17,-1.25,198.0,away
2012-11-30,Atlanta,-437.0,0,-8.42,-108.0,6.42,189.33,-108.5,34.66999999999999,224.0,home
2012-11-30,Washington,825.5,0,12.08,-109.17,-33.08,190.17,-110.0,4.8300000000000125,195.0,away
2012-11-30,Boston,-190.0,1,-4.67,-109.0,22.67,192.58,-108.83,-18.580000000000013,174.0,home
2012-11-30,Denver,201.2,0,5.58,-109.5,-24.58,206.0,-109.33,19.0,225.0,away
2012-11-30,L.A. Lakers,-233.6,1,-5.58,-107.17,24.58,206.0,-108.17,19.0,225.0,home
2012-11-30,Indiana,-112.75,1,-0.75,-106.67,5.75,187.92,-110.0,1.0800000000000125,189.0,away
2012-11-30,Sacramento,-2.25,0,0.75,-110.0,-5.75,187.92,-106.67,1.0800000000000125,189.0,home
2012-11-30,Milwaukee,103.75,0,1.67,-109.17,-11.67,194.5,-108.67,-14.5,180.0,away
2012-11-30,Memphis,-666.25,1,-10.58,-107.0,22.58,188.67,-110.0,-20.669999999999987,168.0,home
2012-11-30,Utah,441.0,0,9.42,-107.5,-21.42,201.08,-108.83,-1.0800000000000125,200.0,away
2012-11-30,Oklahoma City,-560.0,1,-9.42,-109.17,21.42,201.08,-107.83,-1.0800000000000125,200.0,home
2012-11-30,Detroit,524.75,0,10.58,-109.67,-22.58,188.67,-106.67,-20.669999999999987,168.0,away
2012-11-30,Minnesota,-118.75,1,-1.67,-107.5,11.67,194.5,-108.0,-14.5,180.0,home
2012-11-30,Cleveland,348.0,1,8.42,-110.33,-6.42,189.33,-109.83,34.66999999999999,224.0,away
2012-12-01,Utah,227.2,0,6.17,-107.83,-14.17,205.92,-110.5,34.08000000000001,240.0,away
2012-12-01,Houston,-261.0,1,-6.17,-108.83,14.17,205.92,-106.17,34.08000000000001,240.0,home
2012-12-01,Miami,-370.0,1,-8.17,-106.83,21.17,193.25,-109.5,-2.25,191.0,home
2012-12-01,Brooklyn,305.0,0,8.17,-111.5,-21.17,193.25,-108.83,-2.25,191.0,away
2012-12-01,Cleveland,-118.25,0,-0.92,-108.67,-0.07999999999999996,193.0,-108.83,42.0,235.0,home
2012-12-01,Portland,103.0,1,0.92,-108.0,0.07999999999999996,193.0,-107.83,42.0,235.0,away
2012-12-01,Indiana,172.2,0,4.67,-109.17,-15.67,188.83,-107.83,6.1699999999999875,195.0,away
2012-12-01,Philadelphia,236.6,0,6.33,-106.17,-11.33,183.17,-108.0,-2.1699999999999875,181.0,away
2012-12-01,New Orleans,368.0,0,8.5,-108.83,-29.5,193.83,-108.83,-14.830000000000013,179.0,home
2012-12-01,Oklahoma City,-455.4,1,-8.5,-107.83,29.5,193.83,-107.83,-14.830000000000013,179.0,away
2012-12-01,Chicago,-272.0,1,-6.33,-110.5,11.33,183.17,-108.67,-2.1699999999999875,181.0,home
2012-12-01,San Antonio,-249.0,1,-5.83,-107.33,9.83,196.25,-108.67,-2.25,194.0,home
2012-12-01,Memphis,215.8,0,5.83,-109.33,-9.83,196.25,-108.0,-2.25,194.0,away
2012-12-01,Dallas,-297.0,1,-7.08,-107.5,22.08,194.92,-108.33,-25.919999999999987,169.0,home
2012-12-01,Detroit,255.4,0,7.08,-109.17,-22.08,194.92,-108.33,-25.919999999999987,169.0,away
2012-12-01,L.A. Clippers,-1277.5,1,-12.08,-110.5,47.08,196.67,-109.67,0.3300000000000125,197.0,home
2012-12-01,Sacramento,881.25,0,12.08,-107.83,-47.08,196.67,-108.67,0.3300000000000125,197.0,away
2012-12-01,Golden State,-198.6,1,-4.67,-109.17,15.67,188.83,-110.5,6.1699999999999875,195.0,home
2012-12-01,Boston,130.6,0,2.83,-108.67,-5.83,194.58,-109.5,-15.580000000000013,179.0,away
2012-12-01,Milwaukee,-147.4,1,-2.83,-108.83,5.83,194.58,-107.17,-15.580000000000013,179.0,home
2012-12-02,Phoenix,681.5,0,11.33,-108.17,-18.33,199.92,-109.67,5.0800000000000125,205.0,away
2012-12-02,New York,-903.75,1,-11.33,-108.5,18.33,199.92,-107.0,5.0800000000000125,205.0,home
2012-12-02,L.A. Lakers,-1430.0,0,-13.17,-110.17,3.17,197.92,-108.83,18.080000000000013,216.0,home
2012-12-02,Orlando,1016.25,1,13.17,-107.33,-3.17,197.92,-107.83,18.080000000000013,216.0,away
2012-12-03,Cleveland,185.2,0,3.33,-107.5,-13.33,191.58,-109.0,-23.580000000000013,168.0,away
2012-12-03,Milwaukee,-174.0,0,-4.08,-108.83,-16.92,188.92,-107.83,-5.9199999999999875,183.0,away
2012-12-03,Charlotte,-115.5,0,-0.67,-107.83,-5.33,192.58,-107.83,37.41999999999999,230.0,home
2012-12-03,Portland,50.5,1,0.67,-108.83,5.33,192.58,-108.83,37.41999999999999,230.0,away
2012-12-03,Detroit,-212.6,1,-3.33,-109.17,13.33,191.58,-107.67,-23.580000000000013,168.0,home
2012-12-03,New Orleans,156.6,1,4.08,-107.83,16.92,188.92,-108.83,-5.9199999999999875,183.0,home
2012-12-03,Orlando,431.4,1,9.5,-107.67,-1.5,197.0,-109.33,-1.0,196.0,away
2012-12-03,Denver,-650.0,1,-10.17,-106.17,13.17,201.17,-108.67,21.830000000000013,223.0,home
2012-12-03,Golden State,-545.0,0,-9.5,-109.0,1.5,197.0,-107.33,-1.0,196.0,home
2012-12-03,Toronto,495.8,0,10.17,-110.5,-13.17,201.17,-108.0,21.830000000000013,223.0,away
